Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_PerUnit,Units_Sold,Total_Sales,Operating_Profit,Operating_Margin(%),Sales_Method,Month,IndexMonth,Gender
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,45,775,348750,139500,0.39999999999999997,Outlet,April,04,False
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,40,650,260000,103999,0.39999999999999997,Outlet,April,04,True
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,40,600,240000,120000,0.5,Outlet,April,04,True
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,45,500,225000,78750,0.35,Outlet,April,04,False
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,50,875,437500,240625,0.55,Outlet,April,04,True
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,40,825,330000,148499,0.44999999999999996,Outlet,April,04,False
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,45,825,371250,167062,0.44999999999999996,Outlet,April,04,False
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,40,975,390000,175499,0.44999999999999996,Outlet,April,04,True
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,40,575,230000,126500,0.55,Outlet,April,04,True
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,45,550,247500,98999,0.39999999999999997,Outlet,April,04,False
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,54,825,453749,272250,0.6000000000000001,Outlet,April,04,True
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,45,775,348750,156937,0.44999999999999996,Outlet,April,04,False
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,55,775,426250,191812,0.44999999999999996,Outlet,April,04,False
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,50,950,475000,213749,0.44999999999999996,Outlet,April,04,True
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,45,475,213750,117562,0.55,Outlet,April,04,True
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,50,475,237500,94999,0.39999999999999997,Outlet,April,04,False
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,54,725,398749,239250,0.6000000000000001,Outlet,April,04,True
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,50,675,337500,151874,0.44999999999999996,Outlet,April,04,False
Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,50,625,312500,140625,0.44999999999999996,Outlet,April,04,False
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,54,675,371249,167062,0.44999999999999996,Outlet,April,04,True
Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,54,400,219999,121000,0.55,Outlet,April,04,True
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,50,400,200000,80000,0.39999999999999997,Outlet,May,05,False
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,45,625,281250,168750,0.6000000000000001,Outlet,May,05,True
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,35,575,201250,90562,0.44999999999999996,Outlet,May,05,False
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,35,575,201250,90562,0.44999999999999996,Outlet,May,05,False
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,40,525,210000,94499,0.44999999999999996,Outlet,May,05,True
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,40,375,150000,82500,0.55,Outlet,May,05,True
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,35,350,122500,48999,0.39999999999999997,Outlet,May,05,False
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,45,525,236250,141750,0.6000000000000001,Outlet,May,05,True
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,30,675,202500,91125,0.44999999999999996,Outlet,May,05,False
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,30,675,202500,91125,0.44999999999999996,Outlet,May,05,False
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,55,600,330000,148500,0.44999999999999996,Outlet,May,05,True
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,55,475,261250,143687,0.55,Outlet,May,05,True
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,54,450,247499,98999,0.39999999999999997,Outlet,May,05,False
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,65,650,422500,253500,0.6000000000000001,Outlet,May,05,True
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,54,800,439999,197999,0.44999999999999996,Outlet,May,05,False
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,54,800,439999,197999,0.44999999999999996,Outlet,May,05,False
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,60,700,420000,188999,0.44999999999999996,Outlet,May,05,True
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,60,550,330000,181500,0.55,Outlet,May,05,True
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,54,500,274999,109999,0.39999999999999997,Outlet,May,05,False
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,65,750,487500,292500,0.6000000000000001,Outlet,May,05,True
Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men's Street Footwear,35,425,148750,59500,0.4,Outlet,May,05,False
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,35,225,78750,27562,0.35,Outlet,May,05,False
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,25,225,56250,19687,0.35,Outlet,May,05,True
Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women's Athletic Footwear,30,75,22500,9000,0.4,Outlet,May,05,True
Foot Locker,1185732,2021-05-25,Midwest,Nebraska,Omaha,Men's Apparel,44,125,56249,19687,0.35,Outlet,May,05,False
Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,35,225,78750,39375,0.5,Outlet,May,05,True
Foot Locker,1185732,2021-05-27,Midwest,Nebraska,Omaha,Men's Street Footwear,35,475,166250,66500,0.4,Outlet,May,05,False
Foot Locker,1185732,2021-05-28,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,125,43750,15312,0.35,Outlet,May,05,False
Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,25,175,43750,15312,0.35,Outlet,May,05,True
Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,50,15000,6000,0.4,Outlet,May,05,True
Foot Locker,1185732,2021-05-31,Midwest,Nebraska,Omaha,Men's Apparel,44,125,56249,19687,0.35,Outlet,May,05,False
Foot Locker,1185732,2021-06-01,Midwest,Nebraska,Omaha,Women's Apparel,35,200,70000,35000,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-02,Midwest,Nebraska,Omaha,Men's Street Footwear,40,420,168000,67200,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,100,40000,14000,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-04,Midwest,Nebraska,Omaha,Women's Street Footwear,30,150,45000,15750,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,0,0,0,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,Men's Apparel,50,50,25000,8750,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women's Apparel,40,150,60000,30000,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-08,Midwest,Nebraska,Omaha,Men's Street Footwear,40,375,150000,60000,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,75,26250,9187,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-10,Midwest,Nebraska,Omaha,Women's Street Footwear,25,75,18750,6562,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,0,0,0,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-12,Midwest,Nebraska,Omaha,Men's Apparel,45,25,11250,3937,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women's Apparel,35,150,52500,26250,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-14,Midwest,Nebraska,Omaha,Men's Street Footwear,45,420,189000,75600,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,125,50000,17500,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-16,Midwest,Nebraska,Omaha,Women's Street Footwear,35,100,35000,12250,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,25,8750,3500,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,49,50,24999,8749,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women's Apparel,54,150,82499,41249,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-20,Midwest,Nebraska,Omaha,Men's Street Footwear,40,400,160000,64000,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,150,52500,18375,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,30,175,52500,18375,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,150,45000,18000,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-24,Midwest,Nebraska,Omaha,Men's Apparel,45,150,67500,23625,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-25,Midwest,Nebraska,Omaha,Women's Apparel,50,325,162500,81250,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-26,Midwest,Nebraska,Omaha,Men's Street Footwear,45,550,247500,99000,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,300,120000,42000,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,35,225,78750,27562,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,175,61250,24500,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-30,Midwest,Nebraska,Omaha,Men's Apparel,45,175,78750,27562,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-07-01,Midwest,Nebraska,Omaha,Women's Apparel,50,350,175000,87500,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-02,Midwest,Nebraska,Omaha,Men's Street Footwear,45,500,225000,90000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,45,275,123750,43312,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-04,Midwest,Nebraska,Omaha,Women's Street Footwear,40,200,80000,28000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,125,37500,15000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-06,Midwest,Nebraska,Omaha,Men's Apparel,40,100,40000,14000,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,45,275,123750,61875,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-08,Midwest,Nebraska,Omaha,Men's Street Footwear,40,400,160000,64000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,200,70000,24500,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-10,Midwest,Nebraska,Omaha,Women's Street Footwear,20,100,20000,7000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,20,75,15000,6000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-12,Midwest,Nebraska,Omaha,Men's Apparel,30,75,22500,7874,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-13,Midwest,Nebraska,Omaha,Women's Apparel,35,150,52500,26250,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-14,Midwest,Nebraska,Omaha,Men's Street Footwear,40,325,130000,52000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30,150,45000,15749,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-16,Midwest,Nebraska,Omaha,Women's Street Footwear,30,50,15000,5250,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,25,7500,3000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-18,Midwest,Nebraska,Omaha,Men's Apparel,40,25,10000,3500,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-19,Midwest,Nebraska,Omaha,Women's Apparel,44,150,67499,33749,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-20,Midwest,Nebraska,Omaha,Men's Street Footwear,40,300,120000,48000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30,150,45000,15750,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-22,Midwest,Nebraska,Omaha,Women's Street Footwear,30,95,28500,9975,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,125,37500,15000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-24,Midwest,Nebraska,Omaha,Men's Apparel,49,100,49999,17499,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-25,Midwest,Nebraska,Omaha,Women's Apparel,54,200,109999,54999,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-26,Midwest,Nebraska,Omaha,Men's Street Footwear,49,450,224999,90000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,250,100000,35000,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-28,Midwest,Nebraska,Omaha,Women's Street Footwear,40,200,80000,28000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,40,150,60000,24000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-30,Midwest,Nebraska,Omaha,Men's Apparel,49,150,74999,26249,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-31,Midwest,Nebraska,Omaha,Women's Apparel,54,250,137499,68749,0.5,Outlet,July,07,True
Sports Direct,1197831,2021-08-01,Midwest,Nebraska,Omaha,Men's Street Footwear,20,675,135000,53999,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-02,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30,675,202500,81000,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-03,Midwest,Nebraska,Omaha,Women's Street Footwear,30,475,142500,56999,0.39999999999999997,Outlet,August,08,True
Sports Direct,1197831,2021-08-04,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,475,166250,83125,0.5,Outlet,August,08,True
Sports Direct,1197831,2021-08-05,South,Alabama,Birmingham,Men's Apparel,40,325,130000,45500,0.35,Outlet,August,08,False
Sports Direct,1197831,2021-08-06,South,Alabama,Birmingham,Women's Apparel,35,475,166250,91437,0.55,Outlet,August,08,True
Sports Direct,1197831,2021-08-07,South,Alabama,Birmingham,Men's Street Footwear,25,625,156250,62499,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-08,South,Alabama,Birmingham,Men's Athletic Footwear,35,600,210000,84000,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-09,South,Alabama,Birmingham,Women's Street Footwear,35,425,148750,59499,0.39999999999999997,Outlet,August,08,True
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,35,375,131250,65625,0.5,Outlet,August,08,True
Sports Direct,1197831,2021-08-11,South,Alabama,Birmingham,Men's Apparel,40,250,100000,35000,0.35,Outlet,August,08,False
Sports Direct,1197831,2021-08-12,South,Alabama,Birmingham,Women's Apparel,35,450,157500,86625,0.55,Outlet,August,08,True
Sports Direct,1197831,2021-08-13,South,Alabama,Birmingham,Men's Street Footwear,30,625,187500,84374,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-08-14,South,Alabama,Birmingham,Men's Athletic Footwear,40,625,250000,112499,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-08-15,South,Alabama,Birmingham,Women's Street Footwear,30,450,135000,60749,0.44999999999999996,Outlet,August,08,True
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,35,350,122500,67375,0.55,Outlet,August,08,True
Sports Direct,1197831,2021-08-17,South,Alabama,Birmingham,Men's Apparel,40,250,100000,40000,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-18,South,Alabama,Birmingham,Women's Apparel,35,400,140000,84000,0.6000000000000001,Outlet,August,08,True
Sports Direct,1197831,2021-08-19,South,Alabama,Birmingham,Men's Street Footwear,20,650,130000,58499,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-08-20,South,Alabama,Birmingham,Men's Athletic Footwear,20,650,130000,58500,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-08-21,South,Alabama,Birmingham,Women's Street Footwear,14,475,71249,32062,0.44999999999999996,Outlet,August,08,True
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,20,375,75000,41250,0.55,Outlet,August,08,True
Sports Direct,1197831,2021-08-23,South,Alabama,Birmingham,Men's Apparel,25,275,68750,27499,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-24,South,Alabama,Birmingham,Women's Apparel,20,550,110000,66000,0.6000000000000001,Outlet,August,08,True
Sports Direct,1197831,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,9,700,69999,31499,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,20,725,145000,65250,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-08-27,South,Alabama,Birmingham,Women's Street Footwear,14,575,86249,38812,0.44999999999999996,Outlet,August,08,True
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,35,500,175000,96250,0.55,Outlet,August,08,True
Sports Direct,1197831,2021-08-29,South,Alabama,Birmingham,Men's Apparel,50,400,200000,80000,0.39999999999999997,Outlet,August,08,False
Sports Direct,1197831,2021-08-30,South,Alabama,Birmingham,Women's Apparel,45,750,337500,202500,0.6000000000000001,Outlet,August,08,True
Sports Direct,1197831,2021-08-31,South,Alabama,Birmingham,Men's Street Footwear,45,750,337500,151874,0.44999999999999996,Outlet,August,08,False
Sports Direct,1197831,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,50,750,375000,168749,0.44999999999999996,Outlet,September,09,False
Sports Direct,1197831,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,45,650,292500,131625,0.44999999999999996,Outlet,September,09,True
